"Species_1325"	"Species_1075"	"Species_2055"	"Species_1991"	"Species_920"	"Species_1725"	"Species_863"	"Species_135"	"Species_1531"	"Species_615"	"Species_925"	"Species_1951"	"Species_2803"	"Species_382"	"Species_672"	"Species_1553"	"Species_546"	"Species_1309"	"Species_1683"	"Species_1903"	"Species_610"	"Species_893"	"Species_1497"	"Replicate"
"22"	0.367041105076511	0.378262637132078	0.371151730717303	0.363013529526729	0.352369737270763	0.38206877077236	0.359884515551976	0.365195648764727	0.372336654728393	0.33388469125818	0.34876540574656	0.356282656136663	0.351140919091486	0.366514334017522	0.369721538580947	0.360285340595283	0.347122050430591	0.382224988767634	0.352254307039531	0.381379600140746	0.388211646024254	0.373411489470177	0.368494034713651	0.362738312203153
"23"	0.627789990593702	0.631133828400958	0.491720695239046	0.601617226774382	0.640133268703123	0.622945176973995	0.631043888213186	0.618426000381323	0.627789990593702	0.568038944011292	0.649017683526742	0.627789845817008	0.61569893988712	0.614952394701723	0.553130350193309	0.62942742296166	0.542919195601183	0.598311537705324	0.625031365131603	0.630581578216759	0.60670413257187	0.62772312517167	0.623331640890321	0.628574284353822
"24"	1.43366116950711	1.31429533301081	1.43650614096728	1.4295313445774	1.42834868185277	1.3229151777564	1.43652265604568	1.40877466318511	1.51988452577902	1.43671992746852	1.39565622804105	1.20881862815549	1.32952980475558	1.09679300152642	1.27313321347859	1.39384728431618	1.36428568151179	1.29086405367357	1.35478274183013	1.57796654918228	1.37220801300922	1.3700790733534	1.34069033475352	1.17167437648917
"25"	0.717649863170074	0.688146592015701	0.754862401906936	0.732633616894748	0.719195015799104	0.655700383155682	0.654968281224708	0.701614101985722	0.690671662902492	0.717619850217759	0.634380146420456	0.550539386063844	0.717649863170074	0.438088964256934	0.0179131014048793	0.672355447479044	0.701976708060388	0.605687921956986	0.647913198687438	0.616605869879743	0.600416199067747	0.672733251688183	0.652445298393114	0.578025545261329
"26"	-0.522846667476816	-0.518531676530764	-0.529957346588285	-0.530776993376346	-0.5251237225193	-0.490674375174893	-0.5136224103441	-0.562829093724403	-0.510597464884074	-0.566175563802915	-0.523536387599903	-0.439078779741442	-0.36806101641478	-0.522846667476816	-0.240316089490792	-0.543000073498831	-0.55664795210456	-0.504896091587521	-0.565403663276803	-0.466976512411654	-0.465660923799808	-0.554153139519727	-0.518588804020937	-0.527061310830432
"27"	0.407401278465576	0.453515219549078	0.433519148072635	0.417585945648308	0.455529718125389	0.410994859750541	0.390033462757931	0.454219050942782	0.424205416224002	0.408163102894599	0.42497137187718	0.408573366273842	0.399923296125415	0.285363757675748	0.407401278465576	0.406437810046577	0.409645318899971	0.398498099752725	0.41058680549218	0.392060575983289	0.393474834508044	0.404931076149744	0.393597619884602	0.380800483586026
"28"	1.28774592941046	1.14469813023755	1.2789402348556	1.30987092856401	1.25160854339254	1.22919725904106	1.2882830204995	1.17666432272026	1.14644220609618	1.28558134543112	1.08366829512324	1.1015926307313	1.15064288792562	0.946547935903872	0.584999761688464	1.20583545223777	1.24128923723304	0.952249739771697	1.18443622944647	0.881036045132426	1.04645123511852	1.17658573982924	1.11191788580579	1.06151554044059
"29"	0.856664733230212	0.892533157042769	0.869546872246804	0.838501661244214	0.847466789807761	1.01277405466271	0.789365959781499	0.896396154536945	0.855517737723499	0.846427585630434	0.901819431802543	0.78697355463457	0.857015834163487	0.894108772662149	0.869248294732966	0.812415182767307	0.83439356281349	0.847513784181296	0.777986267990437	0.876206018162469	0.873904512006968	0.666828482255079	0.839522677815238	0.745604332071883
"30"	1.07828157568357	0.880054681778837	1.05835625733363	1.12121127146443	0.951750735972079	0.970904904123694	0.84296675577742	0.954621290016607	1.0604383006395	0.931572562358432	0.99933994163368	0.869383532193736	1.08135288944934	1.03422108053784	1.07443248414425	0.864139970994934	0.871896673695094	1.07534834617536	0.730046826810442	1.06627028156462	1.12345123264286	0.763542640725158	0.83920567227848	0.856611814757217
"31"	-0.513754477218736	-0.482975116207395	-0.499574381308118	-0.531632484036117	-0.478597344832347	-0.502586984482156	-0.389310691604043	-0.485529277898992	-0.511200452152353	-0.440886549298482	-0.462524151154249	-0.274415432349476	-0.513789715193171	-0.42702482908133	-0.46780287542518	-0.355434803336387	-0.395734252994062	-0.426506065232538	-0.311785761577162	-0.486548385888511	-0.538768158157784	-0.39812920975836	-0.348579380733217	-0.217746082336583
"32"	1.1173627791638	0.769119646566951	1.13124280876204	1.09320318693352	0.916033846577295	0.635122385446504	0.924185747614805	0.818746657047187	1.14074880898786	1.09681155788944	0.907140094681633	0.841854363903875	1.06872210481795	0.875567404028989	0.873589374257136	1.00223229004973	1.02862359021485	0.864942250754635	0.75579642806281	0.970927573538039	0.946074179286526	0.752508268020673	0.821841052102793	0.630249982841056
"33"	0.750613138286933	0.642170034352421	0.739241220273266	0.775809967140731	0.640832752381659	0.661370769794076	0.577128134781463	0.632174259922477	0.7395656847458	0.646980504447838	0.719568082898763	0.752287175569438	0.756349656771851	0.800129835025182	0.776261090293895	0.674297930526758	0.658252622661204	0.847125702168297	0.590048382254745	0.773819608211503	0.883299819638109	0.765076897673028	0.671227112265664	0.738850733729134
"34"	1.39238416164604	1.02496047414808	1.40835034923696	1.36772509517477	1.16118402896673	0.801205471155879	1.03895699910482	0.811701625160128	1.42365864098856	1.39597242210657	1.13017881813829	1.10652226953258	1.30117088638094	1.00664331141125	1.07265786771689	1.23143175181825	1.24336131448639	1.012340423775	0.991409902299691	1.22108693788831	1.21323367430661	1.06782703446222	1.03375106469715	0.704457818710648
"35"	-0.397439819491125	-0.321360491233351	-0.397575814275786	-0.391458447596662	-0.195788862818599	-0.203707968668307	-0.452173067455882	-0.22558433572288	-0.434560755193463	-0.393481135499938	-0.428194307902427	-0.409409291099241	-0.433014782945585	-0.396944619822841	-0.428626469903012	-0.390661426019132	-0.421225402081737	-0.374619509519419	-0.362340368128062	-0.394099484655434	-0.392961066624886	-0.342235064670332	-0.406330346092375	-0.373956751134085
"36"	1.1932323814111	0.953946904573031	1.15641257337858	1.14895764928871	1.09940491819012	0.987142600040805	1.06423116735943	0.996885820572916	0.911208718863151	1.17875164140893	1.01065342355474	1.1163521324349	1.23440894947631	0.975947005441692	0.916958408034669	1.20395609473609	1.24571974308913	0.82258272312598	1.10683514371415	0.865145363745767	0.937380386064068	1.02688124028151	1.07846414432407	0.990422854080342
"37"	2.46437340635349	1.69710636489682	2.30236782833425	2.40598677471632	2.32677886506686	1.74327291550196	2.25909218479157	1.91939594091229	2.25005097261225	2.50596612218213	2.04950149508901	2.16771168107908	2.09023075827445	1.73547563977088	1.42017753235149	2.44109161746732	2.47028539800718	1.75699498643499	2.09441433077564	2.00127102877019	1.22056200204619	1.95715978723469	2.1609178801087	1.95186603906717
"38"	0.893165302795171	0.794992422432275	0.870581402139959	0.870122101871488	0.8549495211934	0.807791690783257	0.850915080186552	0.818078945867067	0.779465196416638	0.886165306347899	0.826164582510884	0.886970544109986	0.872386786210452	0.843963235181037	0.797515385083472	0.907943125708694	0.893377388623735	1.06757240407128	0.874737233446104	0.765382476039203	0.787521375137258	0.839320860286315	0.916281073421382	0.889849489146742
"39"	1.12956624826624	0.89121210210252	1.1412868031058	1.08957056472576	0.913320034146986	0.977789099048709	1.11787195322806	0.888040349754332	1.17657342641347	1.09205670512462	0.754289247594194	0.849165001643049	1.06576100525622	0.912897328834805	0.946629997387464	0.948283800795747	0.981203850117858	0.975067763860286	0.791278005407098	0.818996873484735	1.01818713502064	0.781874378209571	0.823117990127341	0.827692909667287
"40"	1.14081724419961	0.931859007070939	1.16298025319895	1.12944152539349	0.893358090346891	0.982291694361523	1.04131196835324	0.842500122134922	1.2365100213101	1.0717901753375	0.613879394178826	0.877232309938035	1.12641720736656	0.903525615473803	1.01160732761078	1.00376993140019	0.98576554402063	1.00332767472232	0.719638290405935	0.817996049084805	1.00684282148797	0.820041649379102	0.820725265099447	0.834050626764488
"41"	0.766963122828314	0.643809354120852	0.774797568627867	0.741705400210311	0.648675914493385	0.694122205698243	0.769557508701319	0.613774624203389	0.768640003023557	0.749679753018831	0.511843231251404	0.650897977722444	0.751637636678783	0.645935600681411	0.700812154255727	0.704273618810133	0.671000591065068	0.66701792611497	0.573986658920617	0.50593783709615	0.652630420011315	0.560776572119373	0.581580442129435	0.583725716781157
"42"	-0.546437004768919	-0.398812756084649	-0.547488123028619	-0.523647408926752	-0.423573342531388	-0.458391310670299	-0.464665359085528	-0.393297208906625	-0.542668382238439	-0.517313587428122	-0.357453154998287	-0.355029668442298	-0.556603956769136	-0.416289968002198	-0.46194357417253	-0.50227443739065	-0.454552741321247	-0.467960813610123	-0.28013651071833	-0.400566267297626	-0.479898242551004	-0.335612120249855	-0.345720152049084	-0.338821216854201
"43"	0.562083653007969	0.470307212644451	0.637136895406548	0.566859216424772	0.512149971786129	0.494657946522489	0.543823693287576	0.474151759080968	0.583845680924205	0.590273234015255	0.502576319488728	0.272748565203934	0.498757552543839	0.453010247339073	0.428357698242086	0.562083653007969	0.600506210506409	0.460212649228798	0.346459224218584	0.520630337304129	0.528658685691594	0.458659676109727	0.511395136872443	0.455212554275018
"44"	0.819551271907497	0.689523637687383	0.824145159681596	0.797563384610774	0.720996663037791	0.735002766216309	0.744275839404679	0.6857706332897	0.81817449474031	0.790487924395865	0.6359307787279	0.667306225694188	0.785707217735246	0.703702015939321	0.720391723414097	0.71914681335935	0.751924632329241	0.741109025984409	0.621111904908359	0.679454097737522	0.754977864970246	0.63293202903335	0.650837452386423	0.649566483283898
"45"	0.632578430204898	0.518800126036664	0.644504744472393	0.634739384862002	0.531480038369966	0.554756063084378	0.494150392347447	0.526515233930662	0.642582916237153	0.627975134879495	0.413043666426447	0.54279584947347	0.649658807948872	0.52930485724407	0.584801705114996	0.543328006219415	0.558302563490801	0.621049273211308	0.448080028022733	0.529898248478805	0.611576885278629	0.472443814845584	0.42744893698035	0.408923404350937
"46"	0.994327713696105	0.834165005472394	1.00045469685012	0.984926296046299	0.885824744586372	0.753308757483433	0.878158193594208	0.729717758044309	1.01999349644657	0.98953059512657	0.837807740295258	0.860995665181775	0.96153732429429	0.842956896338257	0.868836642202573	0.919115299823877	0.927118356037276	0.809579073781012	0.818226665890878	0.937107162511153	0.938468086923681	0.84183297780426	0.832986559591576	0.682511172126481
"47"	1.16489865681518	1.0010539396694	1.22630883784935	1.19294484731407	0.977192907375085	1.08578270058153	0.926732297052954	0.932043580394743	1.1378819157624	1.13487318823288	0.640153820706185	1.01488162590202	1.14645688103795	0.871451843708977	1.01446101321272	0.98097163202685	1.00421793961444	0.960332201080746	0.825246675933401	0.93079252705224	1.06691960801226	0.905344782444174	0.721741051943874	0.748061386410353
"48"	1.50911065294313	1.3859680750823	1.48668840547753	1.5513735511222	1.20943542271137	1.36424538875541	1.25831506979238	1.20280243846755	1.52324987625058	1.21579170287715	0.966752246251029	1.03233188199461	1.46859788702182	1.27333950543411	1.37343859115767	1.20052732543286	1.14765207481941	1.41825888804256	0.749582547591623	1.36268784482846	1.43047310821333	1.16052908601433	0.923186055743448	0.912892337717643
"49"	0.893959833865837	0.873190053005246	0.874526842299647	0.92526149215622	0.834924926811551	0.87291119221463	0.879442884253887	0.846563377695215	0.837719425535815	0.697999747459758	0.851865122358594	0.863899067702715	0.935490658726759	0.898864398367837	0.904684560994738	0.857692405245503	0.726324286705312	0.855470594733054	0.796005117471001	0.907447128266624	0.892505496090623	0.838873875555902	0.867782260170956	0.868676349086565
"50"	0.982233715049801	1.00299459890978	0.966928642967619	0.978753579625281	1.07799412813774	1.00710622524547	1.06723708255127	1.0237780065319	0.867492827288873	0.966020019948982	1.10379394170094	1.06796038233049	1.07562612715777	1.02388469818828	1.05146816940332	0.979720840772351	0.916836110702419	0.85593220508257	1.02206565769221	0.97613550754595	0.98691929304316	1.04651133612421	1.03570117059142	1.06868385817254
"51"	-0.390724377664857	-0.30259298451243	-0.38792691794225	-0.385846825592148	-0.447538875277619	-0.24122309468688	-0.198951636783399	-0.218745989096341	-0.370860414033111	-0.383812958808577	-0.30479420328938	-0.353044872015706	-0.358282231471824	-0.366786968194517	-0.305869290468849	-0.358420105759135	-0.330979660188599	-0.340666111186728	-0.319015899992389	-0.32075395312704	-0.370072917339772	-0.333365051243146	-0.266219251075285	-0.270443219766658
"52"	0.905195504911736	0.732544708614429	0.920653977390909	0.914744149344093	0.842746431358042	0.91332416140585	0.905162008233825	0.783734683654694	0.893071136581874	0.905337004303621	0.652313708894182	0.7119563456601	0.87042969343718	0.749946895240782	0.788783285047344	0.798220315392596	0.943089199960038	0.803650491592204	0.642116148217432	0.690165794881977	0.825338200252669	0.649204494270937	0.735105727038163	0.721007823173162
"53"	1.35513740240556	1.03328873818822	1.36237792050804	1.35735292208679	1.25644982665662	1.17039390751404	1.24882538985552	1.2210028022337	1.3390097054522	1.24154143650769	0.961621447649334	1.07027766765304	1.37666936981525	1.12171217599183	1.17716305756609	1.25249623955399	1.41692153129347	1.09286557936778	0.812142852302531	1.21994396130764	1.2010493785349	1.00905020906666	0.582174566590833	0.73783776985607
"54"	-0.422838718000749	-0.360371407341708	-0.427745743309516	-0.425783794005351	-0.180288260024631	-0.284641102574079	-0.266075577137075	-0.243580950293948	-0.453938008439648	-0.391001470070103	-0.260411340634094	-0.315454569645582	-0.393636916578905	-0.400687915474361	-0.35353242991718	-0.345260599881617	-0.298282468289426	-0.383367413090457	-0.281766077914241	-0.33541602375346	-0.400136540542388	-0.30390498477777	-0.218852219285572	-0.249224198466113
"55"	0.66883048837386	0.687644841472644	0.662126314510753	0.674048725120941	0.674973461261964	0.675328031005722	0.644076612508709	0.65413075404841	0.672420512465425	0.648259147656967	0.647145832560302	0.574942816037502	0.640857208671601	0.517502583253228	0.63087070439919	0.63639245410195	0.641489026848742	0.637864263883722	0.590571705891781	0.647815975965335	0.633062842842188	0.598674897681986	0.633790911640932	0.607346286896885
"56"	1.01564539727145	0.860099392808569	0.999349569146726	0.997937218436016	0.949479109988274	0.878575655029381	0.925292352884926	0.893820664330537	0.826043455879684	1.03717054797497	0.912049799883194	0.956202878446958	1.0782183056272	0.942102490131247	0.915242171360741	1.06354581159692	1.02682036991606	0.783207222914831	0.970834557729656	0.852530434297982	0.874037184022893	0.907298457878874	0.927419695046544	0.877069894596187
"57"	0.690599694259527	0.770983251905664	0.673583938278947	0.709740136828941	0.740668442752834	0.772097284706962	0.719322295883578	0.819367868718932	0.654195161344696	0.656030743172617	0.70599111948494	0.74503194049469	0.715584174438438	0.671673212194769	0.744641804856553	0.732957772047357	0.722693654295948	0.662751546772648	0.755614373155695	0.701672913190556	0.65458681790106	0.743417920836394	0.699676063737029	0.767257233119423
"58"	0.553419574515871	0.44721515601711	0.534834183966535	0.570108982281452	0.537263345299028	0.492785422129307	0.522434792273595	0.536242350768151	0.516091162338499	0.573308334724077	0.540760312592075	0.473635366413281	0.492905990064212	0.544308547736806	0.428238483680918	0.534448795401692	0.530811936852935	0.438934125467942	0.527643754881976	0.629075387506264	0.406208707581712	0.494076930166156	0.479711447942542	0.458736407881895
"59"	0.738652257601246	0.562377941671673	0.73667455901706	0.723416718811146	0.610069203311708	0.632469701521447	0.557610181242546	0.577551131839817	0.759941630679861	0.729404064788775	0.368433257897569	0.639485789819692	0.737074971856345	0.530117604797738	0.621509075122307	0.669466261141673	0.662606436760697	0.578103532395958	0.520030801781009	0.560736259583376	0.658376870883162	0.580606602695276	0.421218858936618	0.40761170198095
"60"	0.862615380409047	0.686336255433732	0.862017788525726	0.877153087403938	0.78041140256806	0.761554934610072	0.760275396707536	0.741004295097476	0.911404789699188	0.851379702104361	0.602912556316554	0.768241829442002	0.86065999808406	0.649140197555784	0.74328275103029	0.813079564618386	0.809142055453215	0.594458598900593	0.672253133857847	0.76585410898826	0.743638750375564	0.73657730008241	0.557349675117583	0.561560340551061
"61"	1.15611490492616	0.940041116869899	1.1660358114262	1.17614612637043	1.01223961374778	1.03228147459657	1.06426517385732	0.943719430487861	1.01210886039427	1.15062550203811	0.750188792666015	1.06113195721859	1.1539101882332	0.988277058441485	0.973448585322561	1.11419855281986	1.11279079254965	0.870421879381496	0.984990507107118	0.990403214841952	0.979892484813726	1.05694257282976	0.906757617590197	0.884063805587866
"62"	1.08517069569375	0.952084120915276	1.07995246233301	1.12538275488636	0.953475646485367	0.978601513034194	0.938120788192889	0.974568493358781	1.12015388949733	1.07205080072864	0.721872097590362	0.979213089393756	1.08318287350257	0.924493066669423	0.958393880326214	1.0444150208123	1.03818191084218	0.992643096115612	0.877118985760641	0.949456017681001	0.993474839298678	0.962941962733004	0.763759316729237	0.797025767133219
"63"	0.804963597719641	0.579343118787409	0.805733803014878	0.786468862090665	0.713613422663259	0.718430415412854	0.700614892099094	0.673090969934829	0.876017884794071	0.792325826272369	0.528421310742257	0.700180604661162	0.803132364541992	0.602596443179583	0.701256997181587	0.743420559359726	0.730782669857007	0.65164371411575	0.593431810573569	0.619787961006598	0.696606427513107	0.661404244836321	0.515052547024745	0.550771882576687
"64"	0.607319566434774	0.358626265939269	0.700664798230664	0.509226173320962	0.529393280694989	0.318314420130473	0.656888697104328	0.389526320732962	0.620517068240024	0.64384120696965	0.553807621700817	0.594837093041975	0.607248537746238	0.602069403124964	0.582464492936583	0.567860512520389	0.660501540720888	0.565478170116393	0.460103660250292	0.461288984883924	0.501844674543359	0.51567411276732	0.560003656029062	0.636730129956489
"65"	0.769747497466447	0.555503886271193	0.765460140771176	0.755304892414491	0.331353399256453	0.454211304131062	0.690355291603162	0.355363857787659	0.814693963006192	0.722787651515794	0.615257457996278	0.741845929805322	0.800686672910224	0.754634652846945	0.780876761226285	0.714686578099048	0.703407124332999	0.769143846116922	0.575842747639174	0.661449849017733	0.742169267130483	0.601363490062344	0.67067124168056	0.720095801077433
